frame,worm,length,length_y,width,aspect,area_xz,volume,voxels,cx,cy,cz
10,1.0,0.09374988,0.046875,0.0092717076617665,10.111393005475565,0.0004936828767936,2.31413848497e-05,1553.0,0.1427714370637476,0.056684642627173217,0.1176990608113329
10,2.0,0.11979151333333332,0.1171875,0.011344034977408612,10.559868122047877,0.00031191348274944,3.65523612597e-05,2453.0,0.18847647810843865,0.15771345036689768,0.2103923476559315
10,3.0,0.0781249,0.0703125,0.00973906950210376,8.021803313255342,0.0002600338655616,1.82836311723e-05,1227.0,0.18442737525672373,0.5913814180929096,0.07321414376528117
10,4.0,0.19270808666666667,0.07421875,0.013330439782109078,14.456243741133147,0.0009315844572429474,6.9141033936e-05,4640.0,0.24797341893103447,0.41572349811422415,0.12923719272413794
10,5.0,0.15364563666666667,0.13671875,0.013895928341325069,11.056881763684709,0.00048250223800539425,6.59671028523e-05,4427.0,0.33888330557036367,0.2353535478314886,0.2821797363090129
10,6.0,0.13281233,0.13671875,0.012602481261080094,10.538585795018063,0.00031759916908690285,4.34217613986e-05,2914.0,0.38377668568291007,0.28407579787234044,0.37878865581331506
10,7.0,0.12499984,0.12109375,0.011947776054265204,10.462184713897166,0.0002816708817432775,3.4108583336100004e-05,2289.0,0.3806194862385321,0.40033686926605505,0.3790605739449541
20,1.0,0.10677069666666666,0.07421875,0.01049614978977417,10.172367849655458,0.0006659624234213053,4.9426898613300007e-05,3317.0,0.1344979551643051,0.06461269596020501,0.07142401447090745
20,2.0,0.13541649333333333,0.10546875,0.010002948868092942,13.537657256779562,0.00033936503400106667,3.5792405929800006e-05,2402.0,0.16647217478767692,0.3538603897793505,0.14705074631140716
20,3.0,0.0781249,0.015625,0.007640952732666525,10.224497223494291,0.0005283328662144,8.255201034600001e-06,554.0,0.1792110992057762,0.003941504963898917,0.09816014469314079
20,4.0,0.09374988,0.09375,0.010524326732848574,8.907921844291232,0.00036970585042560007,3.46599234774e-05,2326.0,0.30809502355975926,0.8821944862424763,0.3083570069819433
20,5.0,0.08333322666666666,0.0859375,0.010128627813171934,8.227494207882202,0.00024517974165643634,2.1070134048600002e-05,1414.0,0.33491864181046677,0.11374259635785007,0.376858233437058
20,6.0,0.09114571666666667,0.0390625,0.005503259359386816,16.562133585654284,0.00023307680957184002,9.1045628739e-06,611.0,0.35738579744680854,0.7865755421440261,0.3327560272340426
20,7.0,0.0781249,0.05859375,0.008638686571148305,9.043608580605694,0.00040384721614847996,2.36629228212e-05,1588.0,0.35476924292191436,0.7510454384445844,0.14273765017632242
20,8.0,0.12760400333333333,0.05859375,0.011059951542924563,11.537483038518921,0.00078099168815616,4.57612317279e-05,3071.0,0.38155989507000976,0.8366294570172582,0.21905598634972323
30,1.0,0.09635404333333333,0.04296875,0.006606178528447351,14.585443447889897,0.0003336109073175273,1.4334843673800001e-05,962.0,0.06673498378378379,0.8070669828482329,0.07583871567567568
30,2.0,0.16927061666666665,0.05859375,0.00887119981047267,19.080915804290477,0.0007842977421926399,4.5954945831600006e-05,3084.0,0.12473812404669261,0.8397601532101168,0.16456492607003892
30,3.0,0.18749976,0.21484375,0.018910032615502816,9.915358889771772,0.000691150247696291,0.00014848931102850001,9965.0,0.12948117410938284,0.4972372052182639,0.027649044873055695
30,4.0,0.10677069666666666,0.08984375,0.011801479299304083,9.047229924214905,0.0005773431823237566,5.1870676536900005e-05,3481.0,0.10712927724217179,0.08210531276931916,0.2779602281643206
30,5.0,0.15364563666666667,0.078125,0.010552593471218182,14.559988223343352,0.00072421656787584,5.65794193653e-05,3797.0,0.1424784836871214,0.06500917665262049,0.058883198777982614
30,6.0,0.08854155333333333,0.046875,0.00971649438991075,9.112499815290544,0.0005254718579136001,2.4631493339700002e-05,1653.0,0.17505650323049002,0.6822396778584392,0.2596149017785844
30,7.0,0.08593739,0.05078125,0.008239597557731364,10.429804295400738,0.0003849890144256,1.9550223388800002e-05,1312.0,0.18226688524390244,0.13581662061737804,0.07918025890243903
30,8.0,0.24479135333333332,0.11328125,0.00894551587178961,27.36469945856361,0.000518401550043807,5.8725175590900006e-05,3941.0,0.24260466232935804,0.5720034572443542,0.4012727412940878
30,9.0,0.0781249,0.078125,0.00829166959499544,9.422095164905443,0.00019988911328256,1.56163369752e-05,1048.0,0.3244117410687023,0.9231795682251909,0.42261193099236644
30,10.0,0.09635404333333333,0.08984375,0.010364030617343228,9.296966295342077,0.0002779739079501913,2.4974218292400003e-05,1676.0,0.4193031665871122,0.3306980906921241,0.37125594844868737
30,11.0,0.10416653333333332,0.05859375,0.0109102787245474,9.547559321189986,0.00053685231315456,3.1456190223900005e-05,2111.0,0.42548871859782095,0.8980470600426338,0.22672475710090004
40,1.0,0.10937485999999999,0.06640625,0.00969814793968741,11.27791210035154,0.000530015812273694,3.5196362533800004e-05,2362.0,0.020657427535986452,0.6429320358806097,0.05204957303979678
40,2.0,0.08072906333333332,0.0546875,0.008780984957493793,9.19362277969036,0.00043460078474057145,2.3767230415500002e-05,1595.0,0.07420019210031348,0.9704692398119122,0.0867687335924765
40,3.0,0.15364563666666667,0.21875,0.018269017611074207,8.410175080981402,0.0006963149250185142,0.00015231888984780002,10222.0,0.1451898812600274,0.4923361530277832,0.023823975096849935
40,4.0,0.11197902333333333,0.15234375,0.012999833711874355,8.613881209191856,0.0003805874631936,5.798012134590001e-05,3891.0,0.12884468107941405,0.377433500385505,0.32760764484194294
40,5.0,0.10416653333333332,0.12890625,0.012734124123527974,8.180109783983644,0.0005596016640069818,7.21361520009e-05,4841.0,0.16768428850237554,0.06353445827308407,0.4030753921586449
40,6.0,0.12760400333333333,0.15625,0.013305428773669446,9.590371381781631,0.00042562266821568,6.65035419087e-05,4463.0,0.15797734316827244,0.36289176282769436,0.14422629305848086
40,7.0,0.13020816666666665,0.07421875,0.010262215176117688,12.688115034820958,0.0006219932432195369,4.61635610202e-05,3098.0,0.2520817213169787,0.1095187419302776,0.17333467165913494
40,8.0,0.09114571666666667,0.12109375,0.010418208530368556,8.748693827828601,0.00029939067509016776,3.62543395617e-05,2433.0,0.24665906722564734,0.36562692663378543,0.05551179659679408
40,9.0,0.17968726999999998,0.16796875,0.01240093816221256,14.489812597205985,0.0004451640202609116,7.47736440282e-05,5018.0,0.2784087320207254,0.8206519031486648,0.2946424364766839
40,10.0,0.13020816666666665,0.1875,0.01284567366645992,10.13634395887235,0.0003290954270448,6.17053925709e-05,4141.0,0.29969426040086933,0.25176210456411496,0.44171971334460275
40,11.0,0.0781249,0.06640625,0.009251615882887787,8.444459972068598,0.0002302270209114353,1.52885131074e-05,1026.0,0.27286761590643277,0.5796364826998051,0.2815062694736842
40,12.0,0.16406229,0.171875,0.011092496328435234,14.790384882024432,0.00041085813143912727,7.061624134110001e-05,4739.0,0.30490845001899136,0.7026790659949357,0.1570586260730112
40,13.0,0.09895820666666666,0.1171875,0.009125587373114951,10.844036950236115,0.00027262230208512,3.19479260256e-05,2144.0,0.33987840783582085,0.5679494373833955,0.1715220145522388
40,14.0,0.18489559666666666,0.1640625,0.011883130405212675,15.559502451101608,0.0004723842594432,7.75005425649e-05,5201.0,0.40850325328206116,0.7036897952316862,0.21769270481830416
40,15.0,0.15364563666666667,0.12109375,0.014159605210593491,10.85098308755931,0.0007294648261136516,8.83336312872e-05,5928.0,0.41164639789473684,0.8756998038967612,0.19762787052631578
40,16.0,0.09635404333333333,0.08984375,0.011148642843902695,8.642670205013369,0.00040501926206107825,3.63884493258e-05,2442.0,0.4869027384766585,0.2564752252252252,0.27191397425061425
50,1.0,0.12239567666666666,0.140625,0.012251605885640109,9.990174170565222,0.0003428971430144,4.8219910736400005e-05,3236.0,0.06816787149567367,0.9162618780902348,0.11610924192830656
50,2.0,0.09895820666666666,0.12109375,0.011104874330764347,8.911240570504987,0.000807481138488155,9.77809191138e-05,6562.0,0.0673472207253886,0.34467923746571166,0.03857813815300214
50,3.0,0.13541649333333333,0.18359375,0.01579828104029107,8.571596681181612,0.0005144945140076936,9.44579771811e-05,6339.0,0.1479931310553715,0.10361083175579744,0.26363330226218645
50,4.0,0.2604163333333333,0.25390625,0.014274276718188818,18.243749821768628,0.00051369037244928,0.0001304291961297,8753.0,0.17001538076545183,0.3961150819718954,0.1263184209116874
50,5.0,0.10416653333333332,0.046875,0.01132831881381076,9.195233206743808,0.0005817383544960001,2.7268985367e-05,1830.0,0.1476462664918033,0.009695184426229507,0.41662824524590164
50,6.0,0.11458318666666666,0.109375,0.012990953139612097,8.820229388502593,0.0005529920329974858,6.04835036091e-05,4059.0,0.13631276310421286,0.46240029871889626,0.42152121318551367
50,7.0,0.14062481999999998,0.16796875,0.010909135620353491,12.890555667639898,0.00035032935751501393,5.884438427010001e-05,3949.0,0.1825566278045075,0.4801769435300076,0.3417801732489238
