0.000000e+00	6.283185e+00	1.256637e+01	1.884956e+01	2.513274e+01	3.141593e+01	3.769911e+01	4.398230e+01	5.026548e+01	5.654867e+01	
0.000000e+00	2.928064e-10	5.177396e-10	4.111467e-10	3.545113e-10	3.078996e-10	2.013519e-10	1.278188e-10	7.654934e-11	2.323172e-11	2.188740e-12	
0.000000e+00	1.442269e-10	2.614366e-10	2.924507e-10	2.818438e-10	3.185878e-10	2.757537e-10	2.544762e-10	1.949172e-10	1.315451e-10	4.270589e-11	
0.000000e+00	1.329207e-10	2.437710e-10	2.704651e-10	2.797195e-10	3.108900e-10	2.863766e-10	2.547965e-10	2.078787e-10	1.300779e-10	5.277908e-11	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	9.996980e-11	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
2.967190e-01	2.772088e-10	4.882990e-10	3.875008e-10	3.301350e-10	2.868773e-10	1.878563e-10	1.179665e-10	6.951127e-11	2.084275e-11	1.956631e-12	
2.967190e-01	1.357187e-10	2.488975e-10	2.778456e-10	2.677708e-10	2.980647e-10	2.572498e-10	2.364305e-10	1.792869e-10	1.195328e-10	3.850143e-11	
2.967190e-01	1.272930e-10	2.312314e-10	2.599866e-10	2.650490e-10	2.917453e-10	2.700697e-10	2.437446e-10	1.926247e-10	1.177492e-10	4.794261e-11	
2.967190e-01	2.490084e-18	3.851529e-18	3.324586e-18	2.732963e-18	2.308491e-18	1.336982e-18	6.749761e-19	3.333599e-19	7.684390e-20	5.233931e-21	
2.967190e-01	9.990883e-11	1.048797e-18	1.198313e-18	1.280518e-18	1.403379e-18	1.203584e-18	8.705162e-19	6.940809e-19	2.856397e-19	8.409091e-20	
2.967190e-01	1.563781e-18	2.458566e-18	2.743309e-18	2.321812e-18	2.300374e-18	1.929955e-18	1.476758e-18	8.936643e-19	2.770822e-19	5.493196e-20	
2.967190e-01	3.410662e-09	2.442069e-10	3.991143e-10	3.269832e-10	2.922214e-10	3.341893e-10	2.447400e-10	2.158880e-10	1.215678e-10	6.018743e-11	
5.935795e-01	2.627027e-10	4.606459e-10	3.722730e-10	3.118853e-10	2.793871e-10	1.910844e-10	1.184683e-10	7.059973e-11	2.084927e-11	2.139070e-12	
5.935795e-01	1.318145e-10	2.462010e-10	2.722540e-10	2.612103e-10	2.817113e-10	2.416455e-10	2.220567e-10	1.663103e-10	1.085780e-10	3.473381e-11	
5.935795e-01	1.327515e-10	2.382265e-10	2.788375e-10	2.758650e-10	3.008290e-10	2.973114e-10	2.844283e-10	2.182125e-10	1.310076e-10	5.802144e-11	
5.935795e-01	9.436740e-18	1.456638e-17	1.253835e-17	1.029466e-17	8.660669e-18	5.003129e-18	2.519309e-18	1.235027e-18	2.829882e-19	1.939676e-20	
