frame,worm,length,length_y,width,aspect,area_xz,volume,voxels,cx,cy,cz
10,1.0,0.11197902333333333,0.09375,0.013734568522546323,8.153079082863897,0.0003883024043808,3.6403350410700006e-05,2443.0,0.19139456733524357,0.04672309916086779,0.1810589409087188
10,2.0,0.20572890333333332,0.19140625,0.017315355861516186,11.881298021172697,0.0005744593265742368,0.00010995510547710001,7379.0,0.3270468868735601,0.27830191675701316,0.2667135040086732
10,3.0,0.22395804666666666,0.1875,0.018745170572207922,11.947506468610785,0.0007094505861456,0.0001330219849023,8927.0,0.3718572450856951,0.6803718704491991,0.2528801408939173
10,4.0,0.12239567666666666,0.12890625,0.01436553328357752,8.520092797848841,0.0003660934662074182,4.71917358783e-05,3167.0,0.38402705505525736,0.2845074696084623,0.37772798095358384
10,5.0,0.12499984,0.05859375,0.01268086505300003,9.857359058515305,0.0006673142916710401,3.9100446777600005e-05,2624.0,0.3790161850609756,0.8323230278201219,0.21047845317073172
20,1.0,0.10156237,0.05078125,0.010913473484424917,9.306145302404774,0.0006106418742528,3.10091576769e-05,2081.0,0.0575217772993753,0.7622086737145604,0.16150922733301298
20,2.0,0.09114571666666667,0.0625,0.010679157853082885,8.534916134829349,0.000550744097904,3.4421506119e-05,2310.0,0.24741126462337662,0.2590418695887446,0.19862300342857142
20,3.0,0.21354139333333333,0.19140625,0.015944102215048377,13.393127468274036,0.0006981638759612082,0.00013363292938320002,8968.0,0.37988445345227473,0.6901404647078502,0.2498151116146298
30,1.0,0.09114571666666667,0.046875,0.011138377292589163,8.183033692646577,0.0006316470548544,2.9608455696300002e-05,1987.0,0.04758653519879215,0.017598766985405134,0.2641430156014091
30,2.0,0.10416653333333332,0.0625,0.01186750924984258,8.777455415483672,0.0008811905566464001,5.5074409790400006e-05,3696.0,0.13943406116883117,0.8372459246482684,0.15477789025974026
30,3.0,0.13020816666666665,0.0546875,0.011421402014293454,11.400366303866727,0.0008896373430582858,4.8652042198500005e-05,3265.0,0.13113122058192955,0.7589024215160797,0.2432427013782542
30,4.0,0.14062481999999998,0.05078125,0.00920165658132158,15.282554696233063,0.0006162171724800001,3.1292278290000003e-05,2100.0,0.1693448045714286,0.6868433779761904,0.2893807696
30,5.0,0.13541649333333333,0.07421875,0.009532690375759894,14.20548533472521,0.00047864166941103157,3.55241864016e-05,2384.0,0.17733739731543627,0.268464568477349,0.02694961510067114
30,6.0,0.11718735,0.09765625,0.009363887419750647,12.514818338463172,0.000226134096095232,2.20834078218e-05,1482.0,0.28173426526315787,0.5421859185222672,0.45558698526315794
30,7.0,0.09374988,0.0390625,0.009061034997252334,10.346486911090034,0.00056495377246464,2.2068506736900003e-05,1481.0,0.3762149594058069,0.9774724637069547,0.31344213099257257
30,8.0,0.08333322666666666,0.05859375,0.006530018486538066,12.761560604837788,0.0001945485644544,1.13993299485e-05,765.0,0.4947699752156863,0.8017565359477125,0.29048638870588234
30,9.0,0.10156237,0.109375,0.009143720441847874,11.107335427183626,0.00019100636370102857,2.0891321029800003e-05,1402.0,0.49510198904422253,0.3651563614479315,0.14346794807417976
40,1.0,0.13541649333333333,0.1015625,0.009429144776946338,14.361482036464016,0.00031148310885120007,3.1635003242700004e-05,2123.0,0.40374753122939233,0.6900189148610457,0.21933730796043335
40,2.0,0.14583314666666666,0.12109375,0.00961222213140277,15.171637179527428,0.00023109563823236128,2.79842374422e-05,1878.0,0.46233616,0.7704381323216187,0.43021368
